Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2018:Q3,NoHS,3119885,1470810,1139660,331150,1649074,264256,11483,36349,36349,0,1566,637,928,244421,47103,81067,178385,510216,200785,73445,571250,570234,366722,182040,15026,6445,1016,2548635,14883479
2018:Q4,College,77492526,20386536,17574205,2812332,57105990,6871441,1412427,2892029,2892029,0,673762,620674,53089,19330698,1151563,1230774,5116620,9320661,8475727,630287,8943763,8920295,6205999,2084118,149085,481094,23468,68548763,45669465
2018:Q4,SomeCollege,19352596,6542855,5233336,1309519,12809741,1759735,208289,521684,521684,0,163304,143922,19383,2167028,291869,507242,1099961,4217591,1565452,307586,3169561,3163299,1986030,1092328,38329,46612,6261,16183035,36277959
2018:Q4,HS,13050969,4878401,3848021,1030380,8172568,1137247,97238,222162,222162,0,121060,113154,7906,1364840,221745,380045,800140,2471396,1113906,242789,2314039,2309337,1569919,647168,68064,24186,4703,10736930,31424101
2018:Q4,NoHS,2952018,1414658,1095283,319374,1537360,258566,11710,33270,33270,0,1510,480,1030,214274,44695,69840,159209,477030,194125,73132,564980,564034,359671,183428,14848,6087,946,2387038,14618438
2019:Q1,College,81525539,20392685,17547931,2844754,61132854,7016032,1513911,3051381,3051381,0,663248,612010,51238,22161965,1176870,1282410,5575800,9466317,8591188,633733,8950361,8925717,6225811,2089321,133660,476926,24644,72575178,46009986
2019:Q1,SomeCollege,20103961,6544564,5212862,1331702,13559397,1819429,222716,549075,549075,0,166818,146517,20302,2569619,295613,534195,1217521,4275754,1597128,311528,3174596,3168221,1984194,1091681,46692,45654,6375,16929365,36413112
2019:Q1,HS,13559092,4907257,3859563,1047694,8651835,1169729,100803,235395,235395,0,125754,117840,7914,1651962,226602,401655,872061,2484111,1144734,239029,2303353,2298460,1585489,635737,53789,23446,4893,11255739,31440740
2019:Q1,NoHS,2879475,1383391,1059609,323782,1496084,253275,11475,30025,30025,0,1571,343,1228,233052,42806,63624,148475,450035,190199,71546,551461,550536,351444,177731,15168,6193,925,2328014,14344511
2019:Q2,College,83496983,21061949,18196165,2865785,62435034,6885209,1481220,3254119,3254119,0,667643,618495,49149,22818229,1189118,1313476,5757265,9577940,8850724,640090,9044220,9020139,6275109,2120719,137223,487088,24081,74452764,46362656
2019:Q2,SomeCollege,20611321,6752393,5410451,1341942,13858927,1822348,217219,584543,584543,0,171341,149965,21376,2668886,296816,546322,1252450,4315530,1666920,316552,3203936,3197592,1995376,1108493,46560,47163,6344,17407385,36528577
2019:Q2,HS,13967953,5084524,4023930,1060594,8883429,1167443,97998,251377,251377,0,129222,121280,7943,1740815,229522,413606,901713,2517089,1198039,236605,2345035,2340185,1614304,645482,57776,22623,4850,11622918,31466976
2019:Q2,NoHS,2818786,1389789,1071513,318276,1428997,244095,9878,25277,25277,0,1665,220,1445,232815,40769,56565,135287,423115,189207,70323,546314,545446,346175,177414,15179,6678,868,2272472,14067630
2019:Q3,College,83882018,21104527,18202732,2901795,62777491,6848506,1680071,3286863,3286863,0,683253,636451,46802,22652950,1202261,1334737,5819631,9687021,8937298,644899,9146208,9121416,6333742,2165487,130252,491935,24792,74735810,46729175
2019:Q3,SomeCollege,20770167,6808904,5463728,1345176,13961263,1842980,245352,585453,585453,0,176705,154040,22665,2651772,297918,551079,1251013,4350076,1688295,320620,3239069,3232659,2006989,1127482,50491,47698,6410,17531098,36622805
2019:Q3,HS,14095217,5095885,4019369,1076517,8999332,1177035,105589,257477,257477,0,131809,123810,7999,1754499,232534,420873,913270,2548131,1224701,233415,2374005,2369028,1640925,654430,51847,21825,4977,11721212,31496738
2019:Q3,NoHS,2703457,1344485,1043250,301235,1358972,236408,10475,24729,24729,0,1804,107,1696,225948,38791,49280,121550,396654,184452,68881,540116,539278,340321,176749,15211,6997,838,2163341,13793728
2019:Q4,College,86405459,21126721,18175344,2951377,65278738,7170582,1777945,3207813,3207813,0,686338,638430,47909,24289594,1225849,1363865,6132326,9835600,8926921,661905,9278869,9253926,6409576,2207117,136385,500848,24944,77126589,47111144
2019:Q4,SomeCollege,21162184,6775409,5427879,1347530,14386775,1902243,255175,547785,547785,0,163113,142906,20207,2874215,294004,563401,1349976,4398006,1714192,324665,3265534,3259240,2028568,1134882,50307,45482,6294,17896650,36694265
2019:Q4,HS,14212269,5036296,3955239,1081057,9175974,1215884,113698,256213,256213,0,130241,121177,9064,1865619,229828,416438,925299,2546367,1235712,240675,2377835,2372961,1623862,674125,52467,22506,4874,11834434,31524615
2019:Q4,NoHS,2634554,1304761,1013382,291380,1329793,234538,11037,26202,26202,0,1521,112,1408,224561,36567,46706,114691,382752,181977,69241,527439,526654,329314,176066,15039,6235,784,2107116,13528237
2020:Q1,College,81849008,21835505,18840283,2995222,60013503,7512157,2147620,3158419,3148704,9716,830395,781367,49028,18870986,1239822,1308316,5378679,9890142,9011098,665869,9370865,9343600,6473153,2191712,160202,518532,27265,72478143,47509758
2020:Q1,SomeCollege,20445520,6948503,5600538,1347965,13497018,1962508,303380,517211,515950,1261,158929,140898,18031,2126538,288109,517644,1139522,4396658,1763957,322562,3240774,3234443,2041916,1104604,43198,44724,6331,17204746,36741486
2020:Q1,HS,13628211,5132391,4048927,1083464,8495820,1255930,133368,256016,255368,648,118156,108158,9998,1342047,225593,373685,782082,2506441,1260592,241910,2349243,2344194,1600527,651545,69001,23121,5049,11278968,31547831
2020:Q1,NoHS,2538914,1303352,1020466,282886,1235563,232777,14051,26920,26859,61,1345,162,1184,171602,34312,40431,102337,362429,181417,67940,504030,503258,317496,165257,14786,5719,771,2034885,13274593
2020:Q2,College,87810485,22254879,19242386,3012493,65555606,8219538,2321965,2867373,2757998,109375,836359,786607,49752,22813134,1283323,1395335,6084667,10014953,9037720,681240,9428256,9401507,6554631,2180561,156160,510155,26749,78382229,47926113
2020:Q2,SomeCollege,21448858,7046272,5708101,1338172,14402585,2090705,322687,444679,429221,15458,146978,130981,15997,2653311,286791,567560,1345156,4423613,1795987,325119,3234078,3227925,2059792,1081482,47310,39341,6153,18214780,36763012
2020:Q2,HS,14156261,5174392,4097238,1077154,8981869,1338934,144435,238572,230919,7653,116822,106033,10789,1656176,225365,394487,851646,2491507,1275878,248047,2310480,2305627,1579437,642227,60064,23900,4853,11845781,31564270
2020:Q2,NoHS,2527535,1287726,1014930,272797,1239809,234996,15190,32655,32022,633,1113,165,948,188452,32440,40621,98855,347653,179777,68057,484913,484205,306709,158196,14730,4570,709,2042621,13035734
2020:Q3,College,91617859,23197813,20065116,3132697,68420047,8455698,2193136,2740708,2740708,0,809211,758460,50752,24913526,1325963,1455648,6421276,10125650,9274060,705171,9650973,9624291,6691094,2219512,150169,563517,26683,81966886,48361301
2020:Q3,SomeCollege,22145621,7279894,5916983,1362912,14865727,2123291,298909,409942,409942,0,133905,119669,14236,2922600,284862,598148,1441983,4438649,1882492,330946,3278221,3272219,2095928,1080435,51191,44665,6001,18867401,36757388
2020:Q3,HS,14525676,5325804,4224210,1101594,9199872,1362898,142510,231112,231112,0,117695,106190,11505,1802832,224751,402662,866742,2468835,1322136,257698,2297830,2293117,1566561,651823,50500,24232,4713,12227846,31571817
2020:Q3,NoHS,2518824,1302262,1029833,272429,1216561,231892,13590,31131,31131,0,952,158,794,191478,30619,39632,93527,332388,182184,69170,474094,473438,298035,155850,14579,4973,657,2044729,12814595
2020:Q4,College,98217415,24066015,20820700,3245315,74151399,9019076,2117861,2777848,2777848,0,853621,802162,51459,28968192,1382365,1510588,7008683,10306445,9490452,716267,9894600,9868543,6830356,2248973,155526,633688,26057,88322814,48816418
2020:Q4,SomeCollege,23233133,7479590,6096580,1383010,15753543,2214516,282795,399865,399865,0,125373,112782,12591,3444909,284668,623785,1605849,4480311,1960728,330744,3312550,3306743,2125227,1077690,51199,52627,5807,19920583,36723156
2020:Q4,HS,15129050,5453719,4331156,1122562,9675331,1424063,142417,234846,234846,0,113459,101353,12106,2115978,225735,407767,915625,2469966,1364066,261409,2287077,2282576,1540460,667124,50498,24493,4502,12841973,31568356
2020:Q4,NoHS,2525092,1310097,1038711,271386,1214994,232248,12551,29765,29765,0,806,173,634,207233,28984,38441,89629,322321,184228,68787,463199,462602,287152,155239,14464,5747,598,2061893,12614114
2021:Q1,College,102731452,25288850,21946735,3342116,77442602,9701666,2194217,2247495,2247495,0,874252,820446,53806,31401075,1403405,1521416,7237380,10450336,9686296,725064,10083008,10054902,6952575,2260628,155182,686516,28106,92648444,49292558
2021:Q1,SomeCollege,23965142,7775442,6374850,1400592,16189700,2322591,287329,306260,306260,0,116256,104854,11402,3737785,278378,619195,1663887,4498701,2030187,329131,3322478,3316693,2146866,1059764,52669,57394,5786,20642664,36658863
2021:Q1,HS,15535422,5655270,4517089,1138180,9880153,1496406,148738,195342,195342,0,111165,98335,12830,2280991,221638,393037,913392,2454176,1401422,263848,2253010,2248395,1515430,661836,46275,24855,4615,13282412,31551771
2021:Q1,NoHS,2543769,1341499,1067168,274330,1202270,233679,12822,31607,31607,0,862,179,683,211789,27108,35510,84450,310243,185988,68213,448781,448197,277535,150262,14317,6083,583,2094988,12437226
2021:Q2,College,108848144,27482862,23922735,3560127,81365282,9811114,2185999,2196188,2129966,66222,908424,852764,55659,34055691,1445016,1569108,7631815,10614894,10213832,733203,10566919,10539214,7295096,2377388,155348,711382,27706,98281225,49790816
2021:Q2,SomeCollege,25089475,8340757,6883766,1456991,16748718,2320135,280080,284621,277994,6627,108177,97962,10215,4047915,274920,637457,1763952,4519892,2184751,326816,3462990,3457393,2249195,1097099,53745,57355,5597,21626485,36563052
2021:Q2,HS,16231401,6081115,4892665,1188450,10150286,1500274,151036,190189,186064,4125,107957,94509,13449,2459208,220049,393712,932658,2442848,1486635,265720,2321600,2317174,1532233,716899,42728,25315,4426,13909801,31519946
2021:Q2,NoHS,2618262,1425094,1137701,287393,1193168,230051,12412,30837,30536,301,867,189,679,217674,25486,34155,80279,300000,193745,67662,455508,454976,276170,158843,14181,5783,532,2162754,12286870
2021:Q3,College,111751929,28862038,25132083,3729954,82889891,9984156,2136799,2289273,2155307,133966,964596,907006,57590,34552929,1473674,1597904,7630407,10749652,10760077,750427,10839289,10811305,7476542,2436613,164119,734031,27984,100912640,50312285
2021:Q3,SomeCollege,25541977,8648829,7157400,1491429,16893148,2326050,267320,284300,270334,13967,101444,92317,9126,4064661,269051,642166,1750316,4520927,2339108,327805,3506751,3501306,2292188,1099401,52869,56847,5446,22035226,36434267
2021:Q3,HS,16473422,6304503,5082507,1221997,10168919,1509862,151150,196215,187732,8483,103452,89421,14030,2447722,216479,385628,898179,2417140,1571964,271128,2339071,2334757,1533429,730458,45117,25753,4314,14134351,31470766
2021:Q3,NoHS,2635681,1465602,1171803,293800,1170079,227487,11720,30109,29533,577,891,205,686,210483,23836,32124,74984,288389,201854,68202,452333,451839,273575,158622,14194,5449,494,2183348,12165980
2021:Q4,College,115427435,29591041,25678210,3912831,85836393,10427574,2217490,2009358,2008710,647,994699,935288,59411,36305649,1502542,1617486,7986408,10938420,11073451,763316,11132410,11103958,7674387,2496076,191032,742463,28453,104295024,50858061
2021:Q4,SomeCollege,25998427,8757527,7231683,1525843,17240900,2376134,271283,240925,240875,50,93801,85702,8098,4234694,262845,639821,1830457,4538579,2425880,326482,3545724,3540423,2335661,1103733,47076,53954,5300,22452704,36271053
2021:Q4,HS,16680504,6363714,5106658,1257056,10316790,1547686,156919,175411,175374,37,100621,86068,14552,2538498,212686,373092,910066,2407451,1620055,274304,2375614,2371392,1532965,752219,59991,26218,4221,14304890,31402115
2021:Q4,NoHS,2630790,1471631,1171405,300225,1159159,227714,12067,28406,28403,3,899,213,687,211425,22265,29824,71347,280668,206155,68388,451784,451325,271478,160693,14333,4822,459,2179006,12077495
2022:Q1,College,116332343,31756357,27646994,4109362,84575986,10716014,2197597,2113958,2113958,0,1112425,1053828,58597,34706375,1510155,1584558,7651089,10834821,11373932,775062,11368565,11338315,7852635,2537964,198298,749418,30250,104963778,51429237
2022:Q1,SomeCollege,26027223,9236138,7672325,1563813,16791085,2393980,261999,243742,243742,0,89633,82802,6831,3971857,253195,604010,1721604,4423236,2503643,324186,3570498,3565273,2373857,1094112,46525,50779,5225,22456725,36071953
2022:Q1,HS,16653666,6700410,5406451,1293959,9953256,1565762,157760,182874,182874,0,91670,77025,14645,2348242,205970,338388,832952,2289491,1663543,276604,2387714,2383441,1544364,751640,60782,26655,4274,14265951,31311876
2022:Q1,NoHS,2657994,1550528,1239827,310701,1107467,227148,11673,27791,27791,0,703,246,457,193322,20616,25643,65694,255664,210613,68598,450643,450198,273132,158505,14379,4183,445,2207351,12024351
2022:Q2,College,112149010,33544376,29313726,4230651,78604633,10670508,2249904,2335915,2335915,0,1080848,1023502,57347,29032966,1503888,1538491,6855056,10702530,11841759,792768,11647227,11617335,8077888,2614814,211823,712810,29892,100501783,52026909
2022:Q2,SomeCollege,25271411,9575134,8007390,1567744,15696277,2350562,261522,259436,259436,0,80032,74381,5651,3212680,241362,560237,1495196,4293149,2618397,323705,3607343,3602323,2415374,1102263,44036,40650,5020,21664068,35835513
2022:Q2,HS,16141019,6951852,5645801,1306051,9189167,1545544,161623,199115,199115,0,92252,77661,14591,1837385,197383,298477,702015,2146434,1728037,280901,2416392,2412315,1540179,779038,65807,27291,4077,13724626,31197935
2022:Q2,NoHS,2636210,1602094,1292542,309552,1034116,224551,11853,27152,27152,0,466,238,227,153275,18948,21098,58762,230117,218310,69585,452753,452351,272274,163011,14456,2610,402,2183457,12009485
2022:Q3,College,110465199,33118315,28754103,4364212,77346884,10559401,2326745,2801146,2801146,0,1027667,971263,56404,27707602,1519950,1516742,6610135,10646005,11818725,812766,11935147,11904917,8286492,2685908,218816,713701,30230,98530051,52652170
2022:Q3,SomeCollege,24405438,9183599,7608651,1574948,15221839,2293723,263525,301029,301029,0,70269,65639,4630,2999392,232531,531274,1414268,4191238,2601102,323487,3627188,3622338,2439414,1102782,43599,36542,4850,20778251,35560277
2022:Q3,HS,15483242,6653055,5333436,1319619,8830188,1516973,166282,232970,232970,0,93598,79085,14512,1684593,191406,268676,642288,2028448,1719361,285592,2412372,2408417,1515827,798886,66002,27702,3954,13070871,31058176
2022:Q3,NoHS,2525559,1537980,1225267,312713,987579,222189,12240,25079,25079,0,278,225,52,139388,17504,17543,54152,209726,218498,70982,451996,451626,268457,166711,14593,1866,370,2073563,12035833
2022:Q4,College,111792043,32453328,28034643,4418685,79338715,10321954,2461504,3531949,3531949,0,979730,924948,54782,29125202,1543283,1531201,6920273,10549375,11540364,833879,12072508,12044304,8415134,2744921,231546,652703,28204,99719535,53029276
2022:Q4,SomeCollege,24384525,9052782,7468892,1583890,15331743,2241579,277849,383562,383562,0,68116,63665,4451,3146638,234294,534313,1481112,4122718,2512124,329439,3654150,3649426,2461222,1122123,39783,26298,4724,20730375,35576828
2022:Q4,HS,15387169,6553471,5234653,1318818,8833698,1474935,170453,282460,282460,0,94974,80895,14080,1770062,191823,269242,669779,1960654,1659214,290103,2431350,2427660,1507873,818371,73517,27899,3690,12955819,30888314
2022:Q4,NoHS,2514584,1535586,1217663,317923,978998,220888,13212,18058,18058,0,213,213,0,147168,17688,17866,55399,201488,213987,73031,458276,457933,269864,173024,14605,441,342,2056309,12118567
2023:Q1,College,114967905,32807185,28308505,4498679,82160720,10076489,2755289,4043639,4043639,0,955853,900769,55083,30908570,1579104,1586661,7278438,10678492,11448538,849648,12151506,12122375,8509654,2752934,212420,647367,29131,102816399,53605688
2023:Q1,SomeCollege,24683288,9069129,7474273,1594856,15614159,2184186,310261,440342,440342,0,66788,62353,4435,3327128,237195,559418,1555247,4136669,2464405,332520,3648913,3644164,2458519,1114572,46191,24882,4749,21034376,35639979
2023:Q1,HS,15571581,6565834,5236160,1329674,9005747,1438762,181826,314504,314504,0,95899,81866,14032,1887890,194407,286333,704667,1975901,1632174,293384,2392267,2388507,1485382,815991,59304,27831,3760,13179314,30948514
2023:Q1,NoHS,2460703,1502745,1190607,312138,957958,212631,14892,9523,9523,0,199,199,0,151930,17387,19004,54989,199559,205731,72113,441892,441549,258500,168488,14311,250,343,2018810,11852890
2023:Q2,College,119424746,34599472,30036220,4563252,84825274,9958276,2925580,4082419,4082419,0,958216,903664,54553,32685483,1602097,1628555,7621126,10784800,11717672,861050,12274650,12245471,8601793,2780403,205216,658059,29179,107150096,53830411
2023:Q2,SomeCollege,25430342,9458773,7850399,1608374,15971569,2154789,328877,442599,442599,0,66553,62188,4365,3518280,239139,579742,1631566,4157632,2517274,335118,3674102,3669368,2471745,1123132,48133,26358,4734,21756240,35604521
2023:Q2,HS,16102067,6889926,5550529,1339396,9212141,1418521,187806,315160,315160,0,95308,81442,13865,2010276,195916,299836,739694,1994644,1659120,295859,2396986,2393243,1480444,831060,54125,27615,3743,13705081,30884925
2023:Q2,NoHS,2570556,1593763,1276940,316823,976792,211199,16075,8905,8905,0,199,199,0,160859,17483,20297,55961,203669,209239,72905,444921,444579,257759,172078,14275,468,342,2125634,11855758
2023:Q3,College,118696907,34992726,30415519,4577208,83704180,9838011,3098441,4162943,4162943,0,891268,836600,54668,31561341,1593560,1747161,7456692,10699976,11783725,871063,12406542,12376740,8704923,2788103,202506,681209,29802,106290364,53992872
2023:Q3,SomeCollege,25316888,9518826,7913195,1605632,15798061,2127246,348133,450444,450444,0,63840,59482,4358,3372948,237075,645514,1584481,4107259,2523533,337589,3703154,3698404,2493702,1126015,48755,29932,4750,21613734,35574365
2023:Q3,HS,16019530,6929130,5592778,1336352,9090400,1399197,193750,318741,318741,0,97664,83846,13817,1914891,193923,343669,716836,1953865,1659718,298147,2406026,2402236,1481729,841159,52055,27293,3790,13613504,30819978
2023:Q3,NoHS,2547537,1591261,1279077,312184,956276,207440,17117,7235,7235,0,179,179,0,152656,17189,24087,54678,195484,207377,72834,443390,443044,255330,172666,14082,966,345,2104147,11726106
2023:Q4,College,122467579,34740325,30150354,4589971,87727254,9893113,3263235,4454944,4454944,0,917266,862934,54332,34502014,1609086,1643747,8071777,10968913,11512251,890908,12508262,12477863,8778460,2816217,203082,680104,30399,109959317,54038408
2023:Q4,SomeCollege,25825351,9464199,7849804,1614396,16361151,2138157,367975,485701,485701,0,64864,60534,4331,3720093,239355,585892,1737853,4218051,2457969,345240,3740153,3735366,2516662,1140236,48744,29724,4787,22085198,35628232
2023:Q4,HS,16229838,6851462,5519203,1332259,9378377,1396745,199016,335180,335180,0,96100,82416,13684,2124573,194563,301630,783233,2030533,1612862,303942,2412776,2408946,1476148,853615,52024,27159,3830,13817062,30659815
2023:Q4,NoHS,2585563,1597134,1277189,319945,988429,210095,18518,1040,1040,0,188,188,0,169965,17470,20671,57190,212573,205226,75493,451828,451471,258130,178158,14241,942,356,2133735,11855093
2024:Q1,College,126815426,35496623,30862275,4634348,91318803,10080394,3322098,4371133,4371133,0,913742,859904,53838,37422077,1643788,1683395,8530833,11045523,11403115,902706,12572869,12541128,8814306,2804376,207280,715166,31740,114242558,54212764
2024:Q1,SomeCollege,26570662,9663898,8031450,1632448,16906764,2173835,375528,476221,476221,0,64897,60604,4293,4069271,244505,608754,1854494,4255136,2433878,350244,3749371,3744498,2527389,1133978,48108,35023,4873,22821291,35800413
2024:Q1,HS,16743153,7023540,5676000,1347540,9719613,1420170,201933,330869,330869,0,96714,83074,13641,2349663,199049,316612,837838,2056077,1601652,309037,2404341,2400361,1474818,843959,54501,27082,3981,14338811,30825691
2024:Q1,NoHS,2627417,1622976,1301752,321224,1004440,209895,18757,3231,3231,0,185,185,0,183819,17543,21745,58080,213724,201596,75864,444637,444267,254413,174050,14165,1639,370,2182780,11777755
2024:Q2,College,129220922,36757651,32091119,4666533,92463271,9857961,3396016,4527242,4527242,0,902556,849234,53322,38125941,1659439,1710901,8677302,11124319,11565750,915843,12697754,12665926,8910833,2819663,201286,734144,31828,116523168,54541170
